"",".id","OTU","log2FoldChange","p","padj","Kingdom","Phyla","Class","Order","Family","Genus","Species","Strain","density_min","density_max","sparsity_threshold","sparsity_apply","l2fc_threshold"
"319","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d5c62883f6e56836e55aefb9a15623a5",-10.6505164784978,1,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","Elsteraceae","Elstera","Ambiguous_taxa","d5c62883f6e56836e55aefb9a15623a5",1.768,1.785,0.25,"all",0.25
"320","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","9e26dc7c6642e4bf724f8d376d56a973",-4.30456218033829,0.99896616564192,1,"Bacteria","Proteobacteria","Alphaproteobacteria","","","","","9e26dc7c6642e4bf724f8d376d56a973",1.768,1.785,0.25,"all",0.25
"321","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","b75e2ef0e905fa22619b60098e918ee3",0.0496844816488089,0.554324521212672,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","b75e2ef0e905fa22619b60098e918ee3",1.768,1.785,0.25,"all",0.25
"322","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","936f76885e2ff79dde9adf042e7d4617",-6.55303127403269,0.959052639223467,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","936f76885e2ff79dde9adf042e7d4617",1.768,1.785,0.25,"all",0.25
"323","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1083eb67a7140dca982f34e3968117a3",-7.79027063614833,0.999999999913748,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","1083eb67a7140dca982f34e3968117a3",1.768,1.785,0.25,"all",0.25
"324","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d94c20c00db235bb6fccc68f06f100c7",-6.13051534299983,0.950144550700163,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","d94c20c00db235bb6fccc68f06f100c7",1.768,1.785,0.25,"all",0.25
"325","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","748289d833e671b4848c77b9443c2034",-7.06197630179429,0.999999997511736,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","","748289d833e671b4848c77b9443c2034",1.768,1.785,0.25,"all",0.25
"326","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","ca2b23c1b70c9034ea6412255f88eb7f",-6.2077129275096,0.999999036364427,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax","Ambiguous_taxa","ca2b23c1b70c9034ea6412255f88eb7f",1.768,1.785,0.25,"all",0.25
"327","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","dbea439850c165b8588f640c3959636a",5.7836782147859,0.0144570374915665,0.0891122310955574,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","uncultured bacterium","dbea439850c165b8588f640c3959636a",1.768,1.785,0.25,"all",0.25
"328","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","a6db2d87f1e7a32216e5041a1920f12e",1.51938610472294,0.00134482537846949,0.0103628411707767,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","Nannocystis sp.","a6db2d87f1e7a32216e5041a1920f12e",1.768,1.785,0.25,"all",0.25
"329","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","733b45a9acaf76b1662c9cc75784dfb4",5.32148961030306,0.0542670642604677,0.263914427678796,"Bacteria","Bacteroidetes","Ignavibacteria","OPB56","","","","733b45a9acaf76b1662c9cc75784dfb4",1.768,1.785,0.25,"all",0.25
"330","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","3eef12286c142030d497dc480cc49332",1.58924147804113,0.361315198490718,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","","3eef12286c142030d497dc480cc49332",1.768,1.785,0.25,"all",0.25
"331","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","21d05aac8070d05f493325ca352fde48",3.56871526955736,0.201585692148871,0.735885633475491,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola sp. YS 1.2.4","21d05aac8070d05f493325ca352fde48",1.768,1.785,0.25,"all",0.25
"332","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8215c539c392e8fc631e1d5cddeac7da",-5.79178932008199,0.999948627489332,1,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome","8215c539c392e8fc631e1d5cddeac7da",1.768,1.785,0.25,"all",0.25
"333","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","63413adbe8227f80412e824dffac1f5a",-1.78627294316385,0.999999988120201,1,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured bacterium","uncultured bacterium","63413adbe8227f80412e824dffac1f5a",1.768,1.785,0.25,"all",0.25
"334","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","f1e34308d952529287ada31976faec95",1.16637965721016,0.0300469056007238,0.166141713321649,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","OLB12","","f1e34308d952529287ada31976faec95",1.768,1.785,0.25,"all",0.25
"335","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8b1b6b50ee8e9d52ac980948823b441f",1.14339370553759,0.0418129481877291,0.212454979980894,"Bacteria","Bacteroidetes","Rhodothermia","Balneolales","Balneolaceae","uncultured bacterium","uncultured bacterium","8b1b6b50ee8e9d52ac980948823b441f",1.768,1.785,0.25,"all",0.25
"336","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","3e5cc4006667756b128e551a166d5861",-2.66324337269672,0.998165038690187,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oceanobacter","","3e5cc4006667756b128e551a166d5861",1.768,1.785,0.25,"all",0.25
"337","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","b93f0c1f2e8178c7ce1d957ab357dd77",5.91466078865026,0.00324331769751949,0.0234516818128332,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","","b93f0c1f2e8178c7ce1d957ab357dd77",1.768,1.785,0.25,"all",0.25
"338","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","b396df71ff4bad780a6862032851bce5",-4.41055282268498,0.909450774064932,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","uncultured bacterium","b396df71ff4bad780a6862032851bce5",1.768,1.785,0.25,"all",0.25
"339","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","a7d9ac24cf597a17e98e400931d90089",-2.00846193537506,0.944882413209274,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","","a7d9ac24cf597a17e98e400931d90089",1.768,1.785,0.25,"all",0.25
"340","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","83c246c4ed456dea2a15d054f16009b3",5.98427384701631,1.13482296774682e-48,7.11155726454676e-47,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","83c246c4ed456dea2a15d054f16009b3",1.768,1.785,0.25,"all",0.25
"341","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","07eb166d091e1aebe641105881f4f2d3",-10.2334133322948,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","07eb166d091e1aebe641105881f4f2d3",1.768,1.785,0.25,"all",0.25
"342","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","acc9603a819dc23a606ac6c1b9105b6d",6.25532620696878,2.68683042408231e-52,2.52562059863737e-50,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","","","acc9603a819dc23a606ac6c1b9105b6d",1.768,1.785,0.25,"all",0.25
"343","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","2bb6b66b5872ff20a6ee6f12a8bb21b9",9.45747910353834,6.47855033490396e-13,9.02198120712551e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae","","","2bb6b66b5872ff20a6ee6f12a8bb21b9",1.768,1.785,0.25,"all",0.25
"344","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","79dd8858e8f7f68455b807ef496bbc24",-5.82969097298886,0.942593978700936,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Aquaspirillaceae","Rivicola","Ambiguous_taxa","79dd8858e8f7f68455b807ef496bbc24",1.768,1.785,0.25,"all",0.25
"345","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","c1aff5b39b852ad01c74231c921af653",-5.7757922489776,0.999942509136562,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","","","c1aff5b39b852ad01c74231c921af653",1.768,1.785,0.25,"all",0.25
"346","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","e416d0916760d2fc17b616e2ac3ad855",-10.7017302764032,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera","","e416d0916760d2fc17b616e2ac3ad855",1.768,1.785,0.25,"all",0.25
"347","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1e104b993416995498346089f57fd3bf",-0.697711167264889,0.988337234795017,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus","","1e104b993416995498346089f57fd3bf",1.768,1.785,0.25,"all",0.25
"348","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","137dc661fa672b506fd805198510edf9",-8.64214713200647,0.99999999999869,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ampullimonas","Ambiguous_taxa","137dc661fa672b506fd805198510edf9",1.768,1.785,0.25,"all",0.25
"349","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","7a4067bb733ba1b9dccbe34f15d4662d",10.7621218534328,3.57409431419655e-16,5.84286722668653e-15,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","7a4067bb733ba1b9dccbe34f15d4662d",1.768,1.785,0.25,"all",0.25
"350","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8a37f09de6e1b34a1825a0fa7d7df873",11.5743096537445,5.9787564577754e-19,1.12400621406178e-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","8a37f09de6e1b34a1825a0fa7d7df873",1.768,1.785,0.25,"all",0.25
"351","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","aee83626bf99f96165a5c90cc9511595",-4.6464814503178,0.911477594113216,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","aee83626bf99f96165a5c90cc9511595",1.768,1.785,0.25,"all",0.25
"352","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","27af011f1ebcc0867bb168193e6a9d27",3.77912970914012,0.0547482057418778,0.263914427678796,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","27af011f1ebcc0867bb168193e6a9d27",1.768,1.785,0.25,"all",0.25
"353","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","9c54c522a386d5ed75686001dae803d9",-9.34269858699714,0.999999999999989,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","9c54c522a386d5ed75686001dae803d9",1.768,1.785,0.25,"all",0.25
"354","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","c1d9eada909d2d5dbe078f25f1038508",1.90732037024082,0.000487045392198586,0.00406953483259263,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium","","c1d9eada909d2d5dbe078f25f1038508",1.768,1.785,0.25,"all",0.25
"355","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","7ebbb1e6f79a2910951c191a4bf1df66",-8.24862715273789,0.999999999986574,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis","","7ebbb1e6f79a2910951c191a4bf1df66",1.768,1.785,0.25,"all",0.25
"356","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","29b2870e522fa2d0b60ae25278a57c5b",-7.34302901757645,0.999999999375285,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","","","","29b2870e522fa2d0b60ae25278a57c5b",1.768,1.785,0.25,"all",0.25
"357","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","65a75a16ddf0882daec9e72eea3aa180",-5.24441859228035,0.995108377350475,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia","","65a75a16ddf0882daec9e72eea3aa180",1.768,1.785,0.25,"all",0.25
"358","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","a57e8133deb4fc1a6cbeaac02d482d8f",-4.19685247656294,0.883532816702923,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Ambiguous_taxa","a57e8133deb4fc1a6cbeaac02d482d8f",1.768,1.785,0.25,"all",0.25
"359","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","00feb692689d706370ba89503e9ae97e",-3.92634958293807,0.85614983999281,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","metagenome","00feb692689d706370ba89503e9ae97e",1.768,1.785,0.25,"all",0.25
"360","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","e657907312415da47ee5d5a4796a675a",-5.30801857736078,0.996750113357024,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium","e657907312415da47ee5d5a4796a675a",1.768,1.785,0.25,"all",0.25
"361","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","78c20e329a7b47d11c13171c92a1aad2",-4.29635956191068,0.89624274361009,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","","78c20e329a7b47d11c13171c92a1aad2",1.768,1.785,0.25,"all",0.25
"362","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","e739dae8872120bd9c58ff3f4afc28b3",-4.78677958095324,0.951271732502195,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrionales bacterium RIFCSPHIGHO2_01_FULL_40_29","e739dae8872120bd9c58ff3f4afc28b3",1.768,1.785,0.25,"all",0.25
"363","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1150ffee0aeccec6c81efe5c5fd8a2b4",-4.13165651394678,0.876733817263059,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","","1150ffee0aeccec6c81efe5c5fd8a2b4",1.768,1.785,0.25,"all",0.25
"364","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","6d1e98d3f832801fd27dce78c4d623e2",1.58128820356134,0.352433483276254,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","metagenome","metagenome","6d1e98d3f832801fd27dce78c4d623e2",1.768,1.785,0.25,"all",0.25
"365","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","6650e53404090b74619be81139104295",-0.83659201914198,0.663751766554378,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","Ambiguous_taxa","6650e53404090b74619be81139104295",1.775,1.795,0.25,"all",0.25
"366","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","3d2961d34551d101a985e74adfc1e128",0.436828021720376,0.462979445268602,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Phreatobacter","Ambiguous_taxa","3d2961d34551d101a985e74adfc1e128",1.775,1.795,0.25,"all",0.25
"367","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","c69352f1a000317323fd8841f1007691",3.19198696967481,0.0348563417355137,0.18459133088103,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","c69352f1a000317323fd8841f1007691",1.775,1.795,0.25,"all",0.25
"368","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8d6ed6c4e133f0c9730f92c02bed365a",1.81686141389312,0.199527967609394,0.735514860991491,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","8d6ed6c4e133f0c9730f92c02bed365a",1.775,1.795,0.25,"all",0.25
"369","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","740d9b2ea5713119fec5849936b9128b",-0.16864693475725,0.775855525004124,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Ferrovibrio","Ambiguous_taxa","740d9b2ea5713119fec5849936b9128b",1.775,1.795,0.25,"all",0.25
"370","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","7beab4f249af89a8aab102a03113ba62",6.66139473694502,3.83876383431282e-06,3.70096205564518e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum","","7beab4f249af89a8aab102a03113ba62",1.778,1.801,0.25,"all",0.25
"371","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","801efb14d6457f799fd2becee6d07b72",4.04781682742014,1.57800037198598e-15,2.47220058277803e-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","","801efb14d6457f799fd2becee6d07b72",1.778,1.801,0.25,"all",0.25
"372","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d40d89b5dcf64f7918b4d54234b2f2d6",5.23318162157495,0.0865849416345328,0.392240217525112,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","uncultured bacterium","d40d89b5dcf64f7918b4d54234b2f2d6",1.778,1.801,0.25,"all",0.25
"373","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","29f3083d2d8f993bec5a67e7af219321",-4.90488234465334,0.994801777953743,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","","29f3083d2d8f993bec5a67e7af219321",1.778,1.801,0.25,"all",0.25
"374","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","02dd75f976cd05e6517f3d4da0a1a415",-3.84240575596097,0.911745929124589,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","","02dd75f976cd05e6517f3d4da0a1a415",1.785,1.807,0.25,"all",0.25
"375","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","3fa2974b1f70109275811beb1ae321c9",-1.90879033982074,1,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudoxanthobacter","Ambiguous_taxa","3fa2974b1f70109275811beb1ae321c9",1.785,1.807,0.25,"all",0.25
"376","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","6daaa6b7c7dc9582224e92c5d7d47c5d",8.42193897123708,1.15166363315538e-11,1.35320476895758e-10,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","","6daaa6b7c7dc9582224e92c5d7d47c5d",1.785,1.807,0.25,"all",0.25
"377","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","5aad5881139a653bc5964f1d88d7aaee",-0.131992091733562,0.587462410895515,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","Dyadobacter sp.","5aad5881139a653bc5964f1d88d7aaee",1.785,1.807,0.25,"all",0.25
"378","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","efbe1f58b1e2984ddc53a64f047d94ff",-5.49385677711057,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium","","efbe1f58b1e2984ddc53a64f047d94ff",1.785,1.807,0.25,"all",0.25
"379","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d295b9a63b6148b9f4663819da1c914b",-10.9575243094859,0.999999999999992,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter","","d295b9a63b6148b9f4663819da1c914b",1.785,1.807,0.25,"all",0.25
"380","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","0ae5531a9802e71139c959faebdde10c",-4.56349792255565,0.999999970888383,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","","0ae5531a9802e71139c959faebdde10c",1.785,1.807,0.25,"all",0.25
"381","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","5ed8f8f3a98e669d81b30c56825e0870",7.48972184313755,5.34861042485664e-159,2.0110775197461e-156,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","uncultured Desulfococcus sp.","5ed8f8f3a98e669d81b30c56825e0870",1.785,1.807,0.25,"all",0.25
"382","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1c2b8892a0d7f828d72808cd01cfd199",1.03494592913492,0.370097640003031,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","","1c2b8892a0d7f828d72808cd01cfd199",1.795,1.813,0.25,"all",0.25
