"",".id","OTU","log2FoldChange","p","padj","Kingdom","Phyla","Class","Order","Family","Genus","Species","Strain","density_min","density_max","sparsity_threshold","sparsity_apply","l2fc_threshold"
"171","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","b75e2ef0e905fa22619b60098e918ee3",0.785114765184162,0.394388768122383,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","b75e2ef0e905fa22619b60098e918ee3",1.768,1.785,0.1,"all",0.25
"172","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","936f76885e2ff79dde9adf042e7d4617",1.04194365540434,0.238833709478102,0.783864482389667,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","936f76885e2ff79dde9adf042e7d4617",1.768,1.785,0.1,"all",0.25
"173","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","1083eb67a7140dca982f34e3968117a3",-4.0393931419243,0.998463625497641,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","1083eb67a7140dca982f34e3968117a3",1.768,1.785,0.1,"all",0.25
"174","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","9d5fa8335722caf15c7501355831afdd",7.58469714645809,6.17499339303047e-10,6.87303612441653e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","uncultured bacterium","9d5fa8335722caf15c7501355831afdd",1.768,1.785,0.1,"all",0.25
"175","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","63413adbe8227f80412e824dffac1f5a",-0.840291144000231,0.999999999999995,1,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured bacterium","uncultured bacterium","63413adbe8227f80412e824dffac1f5a",1.768,1.785,0.1,"all",0.25
"176","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","f1e34308d952529287ada31976faec95",1.05912203915701,0.000499594691633556,0.0027803530664824,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","OLB12","","f1e34308d952529287ada31976faec95",1.768,1.785,0.1,"all",0.25
"177","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","8b1b6b50ee8e9d52ac980948823b441f",2.71079894053159,2.11749166552391e-13,3.61385244249414e-12,"Bacteria","Bacteroidetes","Rhodothermia","Balneolales","Balneolaceae","uncultured bacterium","uncultured bacterium","8b1b6b50ee8e9d52ac980948823b441f",1.768,1.785,0.1,"all",0.25
"178","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","3e5cc4006667756b128e551a166d5861",1.70454928230665,5.24276960442067e-07,3.83471148209055e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oceanobacter","","3e5cc4006667756b128e551a166d5861",1.768,1.785,0.1,"all",0.25
"179","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","a7d9ac24cf597a17e98e400931d90089",0.302308594904526,0.461517349260238,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","","a7d9ac24cf597a17e98e400931d90089",1.768,1.785,0.1,"all",0.25
"180","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","83c246c4ed456dea2a15d054f16009b3",0.357520919375253,0.377086626643559,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","83c246c4ed456dea2a15d054f16009b3",1.768,1.785,0.1,"all",0.25
"181","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","7af6ae689696e9ea838fbb88ee9afb78",6.22259187347361,5.20883686407541e-06,3.60395199244137e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Dechloromonas","","7af6ae689696e9ea838fbb88ee9afb78",1.768,1.785,0.1,"all",0.25
"182","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","acc9603a819dc23a606ac6c1b9105b6d",4.07547360114837,4.1995049447701e-123,1.07507326586115e-120,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","","","acc9603a819dc23a606ac6c1b9105b6d",1.768,1.785,0.1,"all",0.25
"183","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","79dd8858e8f7f68455b807ef496bbc24",-6.48076205788744,0.987997394174946,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Aquaspirillaceae","Rivicola","Ambiguous_taxa","79dd8858e8f7f68455b807ef496bbc24",1.768,1.785,0.1,"all",0.25
"184","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","e416d0916760d2fc17b616e2ac3ad855",-5.49807892514232,0.999229211704347,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera","","e416d0916760d2fc17b616e2ac3ad855",1.768,1.785,0.1,"all",0.25
"185","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","1e104b993416995498346089f57fd3bf",2.30823737380327,1.48949042128874e-20,4.23677275388796e-19,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus","","1e104b993416995498346089f57fd3bf",1.768,1.785,0.1,"all",0.25
"186","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","aee83626bf99f96165a5c90cc9511595",1.03992541674691,0.391463348772432,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","aee83626bf99f96165a5c90cc9511595",1.768,1.785,0.1,"all",0.25
"187","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","9c54c522a386d5ed75686001dae803d9",-3.09439202799015,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","9c54c522a386d5ed75686001dae803d9",1.768,1.785,0.1,"all",0.25
"188","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","c1d9eada909d2d5dbe078f25f1038508",2.77898474926955,2.61390377034928e-12,3.93623156005539e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium","","c1d9eada909d2d5dbe078f25f1038508",1.768,1.785,0.1,"all",0.25
"189","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","7ebbb1e6f79a2910951c191a4bf1df66",-1.38724086657743,0.999999787268291,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis","","7ebbb1e6f79a2910951c191a4bf1df66",1.768,1.785,0.1,"all",0.25
"190","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","65a75a16ddf0882daec9e72eea3aa180",0.0899013520564173,0.604272653383573,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia","","65a75a16ddf0882daec9e72eea3aa180",1.768,1.785,0.1,"all",0.25
"191","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","0ae5531a9802e71139c959faebdde10c",-2.18002763169912,0.996558146719582,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","","0ae5531a9802e71139c959faebdde10c",1.768,1.785,0.1,"all",0.25
"192","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","29f3083d2d8f993bec5a67e7af219321",0.460442919299969,0.438088622608364,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","","29f3083d2d8f993bec5a67e7af219321",1.768,1.785,0.1,"all",0.25
"193","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","5c21f017407dbb74aea300b42e85dd30",3.04484035601312,0.130497200665001,0.457519933901688,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","uncultured Verrucomicrobia bacterium","5c21f017407dbb74aea300b42e85dd30",1.768,1.785,0.1,"all",0.25
"194","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","af27577de5edb10c09f7fc19b9ca45ca",-4.32396710877696,0.89220082333065,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","","af27577de5edb10c09f7fc19b9ca45ca",1.775,1.795,0.1,"all",0.25
"195","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","529768d439b63fc1fd2991f7c6ea2071",-7.38615363412385,0.999999991515685,1,"Bacteria","","","","","","","529768d439b63fc1fd2991f7c6ea2071",1.778,1.801,0.1,"all",0.25
"196","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","748289d833e671b4848c77b9443c2034",-1.93832380904123,0.999998837249307,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","","748289d833e671b4848c77b9443c2034",1.778,1.801,0.1,"all",0.25
"197","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","b93f0c1f2e8178c7ce1d957ab357dd77",7.65495660748921,0.000394970067539742,0.00229800766568577,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","","b93f0c1f2e8178c7ce1d957ab357dd77",1.778,1.801,0.1,"all",0.25
"198","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","ae88f77525a7096df7c0d9c6ede9f846",-1.15767124411752,0.652244296002736,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","","ae88f77525a7096df7c0d9c6ede9f846",1.778,1.801,0.1,"all",0.25
"199","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","3fa2974b1f70109275811beb1ae321c9",2.27658417796653,1.30847116907045e-08,1.15506420442081e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudoxanthobacter","Ambiguous_taxa","3fa2974b1f70109275811beb1ae321c9",1.785,1.807,0.1,"all",0.25
"200","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","cf3381318906e1e08f58bca905636dc0",2.29122944942315,1.26017270319162e-09,1.34418421673772e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","cf3381318906e1e08f58bca905636dc0",1.785,1.807,0.1,"all",0.25
"201","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","98f53519513214e968c569829a1471bb",2.60256716118309,3.72979035091374e-09,3.67240896089968e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","98f53519513214e968c569829a1471bb",1.785,1.807,0.1,"all",0.25
"202","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","d5c62883f6e56836e55aefb9a15623a5",-10.2008817634108,1,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","Elsteraceae","Elstera","Ambiguous_taxa","d5c62883f6e56836e55aefb9a15623a5",1.785,1.807,0.1,"all",0.25
"203","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","801efb14d6457f799fd2becee6d07b72",4.88899639247064,3.32186947472703e-35,2.83466195176706e-33,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","","801efb14d6457f799fd2becee6d07b72",1.785,1.807,0.1,"all",0.25
"204","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","d94c20c00db235bb6fccc68f06f100c7",-6.40031415663353,0.99999998090564,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","d94c20c00db235bb6fccc68f06f100c7",1.785,1.807,0.1,"all",0.25
"205","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","740d9b2ea5713119fec5849936b9128b",0.643406976284285,0.103639753754046,0.368496902236607,"Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Ferrovibrio","Ambiguous_taxa","740d9b2ea5713119fec5849936b9128b",1.785,1.807,0.1,"all",0.25
"206","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","84ea3564fd34c5377c4305b340f0c16f",-3.79104281079853,0.863667158851537,1,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III","","","84ea3564fd34c5377c4305b340f0c16f",1.785,1.807,0.1,"all",0.25
"207","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","ca2b23c1b70c9034ea6412255f88eb7f",-6.17025886625592,0.999999823690843,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax","Ambiguous_taxa","ca2b23c1b70c9034ea6412255f88eb7f",1.785,1.807,0.1,"all",0.25
"208","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","a6db2d87f1e7a32216e5041a1920f12e",3.50707436721826,1.65569581948203e-16,3.53215108156167e-15,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","Nannocystis sp.","a6db2d87f1e7a32216e5041a1920f12e",1.785,1.807,0.1,"all",0.25
"209","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","21d05aac8070d05f493325ca352fde48",0.324864711344448,0.492092372961702,1,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola sp. YS 1.2.4","21d05aac8070d05f493325ca352fde48",1.785,1.807,0.1,"all",0.25
"210","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","8215c539c392e8fc631e1d5cddeac7da",-5.55527876746198,0.999997762386564,1,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome","8215c539c392e8fc631e1d5cddeac7da",1.785,1.807,0.1,"all",0.25
"211","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","efbe1f58b1e2984ddc53a64f047d94ff",-1.75528878465613,0.999999800988163,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium","","efbe1f58b1e2984ddc53a64f047d94ff",1.785,1.807,0.1,"all",0.25
"212","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","07eb166d091e1aebe641105881f4f2d3",-9.41896520438315,0.999999999999999,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","07eb166d091e1aebe641105881f4f2d3",1.785,1.807,0.1,"all",0.25
"213","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","137dc661fa672b506fd805198510edf9",-7.94786897205708,0.999999999995849,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ampullimonas","Ambiguous_taxa","137dc661fa672b506fd805198510edf9",1.785,1.807,0.1,"all",0.25
"214","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","27af011f1ebcc0867bb168193e6a9d27",4.42859878660404,3.36998713759974e-29,1.43786117870922e-27,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","27af011f1ebcc0867bb168193e6a9d27",1.785,1.807,0.1,"all",0.25
"215","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","d295b9a63b6148b9f4663819da1c914b",-9.68087283291533,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter","","d295b9a63b6148b9f4663819da1c914b",1.785,1.807,0.1,"all",0.25
"216","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","29b2870e522fa2d0b60ae25278a57c5b",-6.39780690640349,0.999999981826955,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","","","","29b2870e522fa2d0b60ae25278a57c5b",1.785,1.807,0.1,"all",0.25
"217","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","e657907312415da47ee5d5a4796a675a",-4.7976724089257,0.990861862927868,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium","e657907312415da47ee5d5a4796a675a",1.785,1.807,0.1,"all",0.25
"218","(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45')","5ed8f8f3a98e669d81b30c56825e0870",5.48609853569373,3.29384421177911e-69,4.21612059107726e-67,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","uncultured Desulfococcus sp.","5ed8f8f3a98e669d81b30c56825e0870",1.785,1.807,0.1,"all",0.25
"219","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","529768d439b63fc1fd2991f7c6ea2071",-6.52229964730141,0.999999939264919,1,"Bacteria","","","","","","","529768d439b63fc1fd2991f7c6ea2071",1.768,1.785,0.15,"all",0.25
"220","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","520c7e89d0c7c72e7d85eed29aaedb70",-6.74824060305416,0.99999998626358,1,"Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","520c7e89d0c7c72e7d85eed29aaedb70",1.768,1.785,0.15,"all",0.25
"221","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","6310bd545c25bc818bce75d76bc259a1",5.43432607671435,0.048048854318464,0.190761123115096,"Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","uncultured","metagenome","6310bd545c25bc818bce75d76bc259a1",1.768,1.785,0.15,"all",0.25
"222","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","af27577de5edb10c09f7fc19b9ca45ca",-3.97071256797816,0.858867868194752,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","","af27577de5edb10c09f7fc19b9ca45ca",1.768,1.785,0.15,"all",0.25
"223","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1583d8af9fd9cb078f88c0e1a8b8a888",1.59427281894173,9.02106329181979e-06,6.15282778365144e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Ancylobacter","Ambiguous_taxa","1583d8af9fd9cb078f88c0e1a8b8a888",1.768,1.785,0.15,"all",0.25
"224","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d5c62883f6e56836e55aefb9a15623a5",-10.4725740656899,1,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","Elsteraceae","Elstera","Ambiguous_taxa","d5c62883f6e56836e55aefb9a15623a5",1.768,1.785,0.15,"all",0.25
"225","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","9e26dc7c6642e4bf724f8d376d56a973",-4.07474165694603,0.999992526549242,1,"Bacteria","Proteobacteria","Alphaproteobacteria","","","","","9e26dc7c6642e4bf724f8d376d56a973",1.768,1.785,0.15,"all",0.25
"226","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","b75e2ef0e905fa22619b60098e918ee3",0.169527526451015,0.518103914592322,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","b75e2ef0e905fa22619b60098e918ee3",1.768,1.785,0.15,"all",0.25
"227","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","936f76885e2ff79dde9adf042e7d4617",-6.3686577538816,0.954736101468758,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","936f76885e2ff79dde9adf042e7d4617",1.768,1.785,0.15,"all",0.25
"228","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1083eb67a7140dca982f34e3968117a3",-7.6179473729175,0.999999999940549,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","1083eb67a7140dca982f34e3968117a3",1.768,1.785,0.15,"all",0.25
"229","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d94c20c00db235bb6fccc68f06f100c7",-5.94417424254539,0.997912802568468,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","d94c20c00db235bb6fccc68f06f100c7",1.768,1.785,0.15,"all",0.25
"230","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","ca2b23c1b70c9034ea6412255f88eb7f",-6.03669816327658,0.999999381427492,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax","Ambiguous_taxa","ca2b23c1b70c9034ea6412255f88eb7f",1.768,1.785,0.15,"all",0.25
"231","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","a6db2d87f1e7a32216e5041a1920f12e",1.6899507524206,0.000131040495483916,0.000816761610658235,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","Nannocystis sp.","a6db2d87f1e7a32216e5041a1920f12e",1.768,1.785,0.15,"all",0.25
"232","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","21d05aac8070d05f493325ca352fde48",3.61397178170935,0.198769619053905,0.644789252052912,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola sp. YS 1.2.4","21d05aac8070d05f493325ca352fde48",1.768,1.785,0.15,"all",0.25
"233","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8215c539c392e8fc631e1d5cddeac7da",-5.62205349432891,0.999991936803321,1,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome","8215c539c392e8fc631e1d5cddeac7da",1.768,1.785,0.15,"all",0.25
"234","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","63413adbe8227f80412e824dffac1f5a",-1.61894588322795,0.999999848993475,1,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured bacterium","uncultured bacterium","63413adbe8227f80412e824dffac1f5a",1.768,1.785,0.15,"all",0.25
"235","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","f1e34308d952529287ada31976faec95",1.35207149870796,0.00222728823114424,0.012342888947591,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","OLB12","","f1e34308d952529287ada31976faec95",1.768,1.785,0.15,"all",0.25
"236","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8b1b6b50ee8e9d52ac980948823b441f",1.32929350639798,0.0180355984726872,0.0773785353828191,"Bacteria","Bacteroidetes","Rhodothermia","Balneolales","Balneolaceae","uncultured bacterium","uncultured bacterium","8b1b6b50ee8e9d52ac980948823b441f",1.768,1.785,0.15,"all",0.25
"237","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","3e5cc4006667756b128e551a166d5861",-2.44330732574875,0.990055275314353,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oceanobacter","","3e5cc4006667756b128e551a166d5861",1.768,1.785,0.15,"all",0.25
"238","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","b93f0c1f2e8178c7ce1d957ab357dd77",6.08310140315093,7.55247260779531e-05,0.000489989686261842,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","","b93f0c1f2e8178c7ce1d957ab357dd77",1.768,1.785,0.15,"all",0.25
"239","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","a7d9ac24cf597a17e98e400931d90089",-1.80697531337139,0.927444115684488,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","","a7d9ac24cf597a17e98e400931d90089",1.768,1.785,0.15,"all",0.25
"240","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","83c246c4ed456dea2a15d054f16009b3",6.14868181188826,7.17874132748946e-52,4.77386298278049e-50,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","83c246c4ed456dea2a15d054f16009b3",1.768,1.785,0.15,"all",0.25
"241","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","07eb166d091e1aebe641105881f4f2d3",-10.0587229804132,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","07eb166d091e1aebe641105881f4f2d3",1.768,1.785,0.15,"all",0.25
"242","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","acc9603a819dc23a606ac6c1b9105b6d",6.41367665943203,2.6298657873267e-53,3.4977214971445e-51,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","","","acc9603a819dc23a606ac6c1b9105b6d",1.768,1.785,0.15,"all",0.25
"243","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","2bb6b66b5872ff20a6ee6f12a8bb21b9",9.62121498313126,5.0461554485608e-13,4.62854258385232e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae","","","2bb6b66b5872ff20a6ee6f12a8bb21b9",1.768,1.785,0.15,"all",0.25
"244","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","79dd8858e8f7f68455b807ef496bbc24",-5.62899823083214,0.994432125619825,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Aquaspirillaceae","Rivicola","Ambiguous_taxa","79dd8858e8f7f68455b807ef496bbc24",1.768,1.785,0.15,"all",0.25
